EntityID,AttributeID,Value,TimePeriod
9693,tender,tender:1065,2022-05
6558,tender,tender:764,2022-03
4222,buyer,buyer:8838,2023-06
4913,item,item:287,2022-03
12675,item,item:1906,2023-04
17796,tender,tender:2140,2022-11
15423,item,item:49255,2021-11
15187,tender,tender:1952,2022-10
3549,item,item:5143,2022-04
19064,tender,tender:3062,2023-04
18374,item,item:16889,2023-05
3155,item,item:40468,2022-05
4134,item,item:26654,2022-06
829,tender,tender:41,2021-11
636,item,item:2069,2021-12
17846,tender,tender:1474,2022-07
9467,buyer,buyer:30244,2022-11
5275,item,item:11087,2023-05
1909,buyer,buyer:2265,2022-02
2,item,item:33645,2022-01
2031,tender,tender:2472,2023-01
19634,item,item:2046,2022-09
16837,item,item:53766,2022-08
16992,buyer,buyer:53787,2021-12
1408,item,item:4821,2022-06
5414,item,item:17119,2022-09
11094,item,item:35521,2023-05
15738,buyer,buyer:13778,2022-09
15328,item,item:18820,2023-03
5512,tender,tender:1075,2022-05
9957,buyer,buyer:7746,2022-04
10418,tender,tender:1272,2022-06
1304,item,item:4259,2022-02
1540,item,item:4964,2021-11
11989,buyer,buyer:30884,2022-02
19700,item,item:6985,2023-03
14390,tender,tender:285,2021-12
15818,buyer,buyer:36497,2021-11
12159,tender,tender:1816,2022-09
16111,item,item:51440,2021-11
3540,item,item:56150,2022-07
1722,item,item:4540,2023-02
18245,item,item:58104,2023-04
15481,buyer,buyer:6612,2023-05
16388,tender,tender:3184,2023-05
1821,item,item:5871,2021-12
16794,tender,tender:1077,2022-05
8625,tender,tender:447,2022-01
10619,tender,tender:3050,2023-04
15477,item,item:45618,2023-05
1153,item,item:84,2022-03
13759,item,item:32420,2023-01
7816,tender,tender:918,2022-04
456,tender,tender:1111,2022-05
15279,item,item:48828,2022-02
5325,buyer,buyer:16681,2021-12
3111,buyer,buyer:9754,2021-11
3116,buyer,buyer:7665,2023-04
7711,tender,tender:2678,2023-02
2594,buyer,buyer:8193,2021-11
2875,tender,tender:1079,2022-05
359,tender,tender:52,2021-11
2893,tender,tender:763,2022-03
13222,item,item:42500,2022-11
18308,buyer,buyer:64130,2023-01
16775,buyer,buyer:48414,2022-02
5971,buyer,buyer:18846,2022-01
8173,tender,tender:2356,2022-12
10093,buyer,buyer:4125,2022-01
19228,item,item:45926,2022-05
16473,tender,tender:1998,2022-10
13558,buyer,buyer:42887,2022-08
17130,buyer,buyer:64806,2022-04
11670,item,item:25899,2023-01
1850,item,item:5780,2022-01
1974,buyer,buyer:12413,2022-07
9670,item,item:2744,2023-04
14644,tender,tender:153,2021-11
14313,item,item:7257,2022-09
9152,item,item:29169,2023-04
18689,tender,tender:1316,2022-06
8886,buyer,buyer:53429,2023-02
17078,item,item:54541,2023-02
6520,tender,tender:978,2022-04
8592,tender,tender:2162,2022-11
12657,tender,tender:3134,2023-05
12354,item,item:34784,2022-09
18815,tender,tender:2191,2022-11
10843,buyer,buyer:43069,2022-08
12111,item,item:26125,2021-11
9564,buyer,buyer:12938,2022-03
14714,buyer,buyer:7895,2022-07
6875,buyer,buyer:11842,2022-02
9861,tender,tender:2889,2023-03
4877,item,item:15258,2022-02
13549,item,item:5774,2023-05
18116,item,item:20829,2022-10
10005,buyer,buyer:63744,2023-03
7625,item,item:3913,2022-08
13674,item,item:8207,2022-03
13901,tender,tender:405,2022-01
14584,buyer,buyer:17451,2022-06
10082,item,item:18985,2021-12
4373,item,item:14101,2021-11
4644,item,item:4852,2023-01
8262,item,item:3535,2023-03
2485,item,item:114,2022-01
8935,item,item:1336,2022-08
10638,tender,tender:2634,2023-02
16076,buyer,buyer:32086,2022-05
10611,item,item:58166,2022-05
16825,buyer,buyer:16430,2022-05
17934,tender,tender:2517,2023-01
8391,item,item:19360,2023-01
11333,item,item:36239,2022-07
14882,tender,tender:1780,2022-09
5929,item,item:26617,2022-07
10146,item,item:63914,2023-05
16698,buyer,buyer:53182,2023-02
3632,item,item:2502,2022-10
11800,buyer,buyer:15022,2023-05
12400,tender,tender:2473,2023-01
18157,item,item:2902,2022-07
8934,item,item:17167,2022-06
6365,tender,tender:1085,2022-05
12966,item,item:64882,2023-02
6859,buyer,buyer:2197,2023-01
12320,tender,tender:1245,2022-06
9754,item,item:2601,2021-12
9458,tender,tender:397,2022-01
18610,tender,tender:2993,2023-04
9816,buyer,buyer:2752,2022-03
1145,buyer,buyer:3589,2021-12
6905,tender,tender:772,2022-03
8746,buyer,buyer:27566,2022-04
16633,item,item:63484,2023-04
11510,buyer,buyer:5814,2022-10
2587,buyer,buyer:7800,2023-05
13736,buyer,buyer:43609,2022-05
8903,tender,tender:2995,2023-04
5320,tender,tender:1641,2022-08
5648,buyer,buyer:1043,2022-09
3396,item,item:67724,2023-01
4606,item,item:56217,2021-11
17028,tender,tender:829,2022-03
18240,buyer,buyer:1320,2022-06
7954,item,item:64146,2022-11
14963,tender,tender:2296,2022-12
16747,tender,tender:1136,2022-05
11119,buyer,buyer:34476,2023-04
15392,tender,tender:2500,2023-01
6577,tender,tender:1439,2022-07
9894,buyer,buyer:29530,2022-09
16219,tender,tender:3353,2023-06
13479,buyer,buyer:42753,2021-11
10920,tender,tender:1661,2022-08
18595,tender,tender:3146,2023-05
15091,item,item:16089,2022-08
16552,item,item:52871,2021-11
5158,buyer,buyer:15701,2022-02
4079,buyer,buyer:6774,2022-08
3649,item,item:15104,2022-05
16956,tender,tender:3174,2023-05
13295,tender,tender:1949,2022-10
1927,tender,tender:1127,2022-05
12385,item,item:8733,2023-04
13276,buyer,buyer:66176,2022-12
2660,tender,tender:800,2022-03
305,item,item:237,2022-04
32,item,item:52,2022-01
726,tender,tender:1837,2022-09
16390,item,item:65981,2022-12
13006,item,item:63864,2022-10
4739,tender,tender:915,2022-04
7156,buyer,buyer:45406,2022-03
15218,tender,tender:3164,2023-05
3709,item,item:4004,2023-06
16802,buyer,buyer:68323,2023-06
5595,item,item:17999,2022-10
15087,tender,tender:2353,2022-12
11274,buyer,buyer:63928,2022-12
16859,buyer,buyer:44249,2023-03
10033,tender,tender:2141,2022-11
6683,buyer,buyer:1082,2022-10
5900,buyer,buyer:14008,2022-05
15751,buyer,buyer:3572,2022-04
3323,buyer,buyer:9723,2023-06
14913,item,item:15543,2022-09
16971,buyer,buyer:28373,2022-12
7057,tender,tender:1835,2022-09
6366,tender,tender:2136,2022-11
811,tender,tender:3136,2023-05
14735,buyer,buyer:60476,2022-05
6599,item,item:20792,2022-07
9040,buyer,buyer:23258,2022-07
19831,tender,tender:2719,2023-02
14335,item,item:45659,2022-08
5103,buyer,buyer:15994,2022-04
14753,item,item:2938,2022-10
18157,tender,tender:1987,2022-10
18191,item,item:58071,2021-11
18643,item,item:36527,2022-05
8082,tender,tender:1099,2022-05
12906,item,item:66478,2022-11
14258,tender,tender:1991,2022-10
100,buyer,buyer:22735,2022-05
7566,buyer,buyer:9149,2022-03
6578,item,item:9541,2021-12
14714,item,item:45738,2022-11
6722,tender,tender:3183,2023-05
10388,tender,tender:2511,2023-01
4855,item,item:38116,2023-05
16957,tender,tender:2305,2022-12
19983,item,item:22716,2023-05
12475,item,item:39499,2022-12
1460,item,item:2318,2022-03
4100,buyer,buyer:68440,2022-04
9364,item,item:29874,2021-12
820,tender,tender:1786,2022-09
11164,buyer,buyer:54332,2022-06
10695,tender,tender:2508,2023-01
12803,buyer,buyer:4543,2022-10
1651,tender,tender:3152,2023-05
14738,tender,tender:1822,2022-09
902,item,item:2878,2022-02
16118,buyer,buyer:6253,2023-01
7209,item,item:20001,2022-07
15228,buyer,buyer:57618,2023-02
18666,item,item:38033,2022-09
19168,item,item:1592,2022-09
15134,buyer,buyer:1250,2023-05
18894,buyer,buyer:67451,2023-05
6904,tender,tender:721,2022-03
16377,buyer,buyer:20555,2023-05
8667,tender,tender:1306,2022-06
13417,tender,tender:2206,2022-11
10447,tender,tender:430,2022-01
14576,tender,tender:1309,2022-06
15760,buyer,buyer:50100,2022-02
15380,buyer,buyer:37383,2022-02
2052,tender,tender:1963,2022-10
12494,buyer,buyer:41119,2022-10
5914,buyer,buyer:3073,2022-03
14690,tender,tender:51,2021-11
11262,buyer,buyer:30139,2023-05
557,item,item:1807,2022-05
11325,tender,tender:1271,2022-06
17066,item,item:7129,2023-05
43,tender,tender:749,2022-03
9810,tender,tender:1282,2022-06
15159,buyer,buyer:66755,2023-01
8667,tender,tender:1262,2022-06
15724,buyer,buyer:34877,2022-06
10392,buyer,buyer:32793,2022-05
9547,buyer,buyer:61407,2022-09
2169,buyer,buyer:4252,2022-12
5242,buyer,buyer:18510,2022-11
1844,item,item:2033,2022-10
16938,tender,tender:3027,2023-04
19763,tender,tender:3193,2023-05
14136,tender,tender:703,2022-03
2153,item,item:6769,2022-11
3870,item,item:9049,2022-10
15914,item,item:40085,2022-10
16019,item,item:4052,2023-06
1033,tender,tender:3306,2023-06
14265,buyer,buyer:15195,2022-06
244,tender,tender:2131,2022-11
7597,buyer,buyer:65248,2022-11
12891,item,item:62620,2021-11
12599,item,item:9363,2022-10
6977,tender,tender:189,2021-12
14738,tender,tender:1848,2022-09
5613,tender,tender:2152,2022-11
4811,buyer,buyer:14840,2022-05
152,item,item:436,2021-12
17391,buyer,buyer:8933,2022-07
16029,tender,tender:3189,2023-05
9836,buyer,buyer:17027,2023-03
1385,item,item:3927,2022-05
10327,buyer,buyer:21932,2022-06
17009,buyer,buyer:23915,2023-02
39,item,item:68725,2022-04
6889,item,item:22101,2022-03
3540,tender,tender:439,2022-01
14163,item,item:3636,2023-06
7928,buyer,buyer:1360,2022-11
17235,buyer,buyer:45985,2022-09
8921,item,item:18046,2022-11
8839,tender,tender:582,2022-02
9714,buyer,buyer:30652,2022-01
10608,item,item:6448,2023-04
15751,buyer,buyer:31452,2022-03
1637,tender,tender:1615,2022-08
19199,buyer,buyer:6533,2022-09
13007,buyer,buyer:6588,2022-06
4123,item,item:5172,2022-09
15026,tender,tender:2685,2023-02
14868,tender,tender:2509,2023-01
4329,buyer,buyer:5940,2022-03
4167,tender,tender:1577,2022-08
2374,buyer,buyer:7165,2022-07
13163,buyer,buyer:8607,2023-02
13571,buyer,buyer:42931,2021-12
5175,item,item:64900,2022-08
11428,buyer,buyer:15034,2022-07
8393,buyer,buyer:2857,2022-02
19092,tender,tender:3194,2023-05
4762,buyer,buyer:14987,2021-11
16956,buyer,buyer:10141,2023-02
11054,tender,tender:970,2022-04
15842,item,item:50564,2022-06
4434,buyer,buyer:3436,2022-06
7052,tender,tender:3346,2023-06
12089,buyer,buyer:14007,2022-06
498,tender,tender:1246,2022-06
7490,item,item:13458,2023-04
4408,item,item:14315,2022-08
8435,item,item:45207,2021-11
5851,item,item:2939,2023-03
6346,item,item:20382,2022-05
18906,buyer,buyer:15763,2022-09
13978,tender,tender:1728,2022-08
7201,buyer,buyer:12749,2023-05
208,buyer,buyer:68878,2023-01
10146,tender,tender:2870,2023-03
10315,tender,tender:386,2022-01
2636,tender,tender:396,2022-01
10678,tender,tender:3194,2023-05
16400,item,item:48085,2023-05
19786,buyer,buyer:45,2022-08
15616,item,item:13194,2023-02
14656,tender,tender:1453,2022-07
2207,item,item:6937,2022-04
135,item,item:443,2021-11
15558,buyer,buyer:49472,2021-11
195,buyer,buyer:20390,2022-03
14886,item,item:1157,2022-09
11332,tender,tender:2356,2022-12
19117,buyer,buyer:23022,2022-08
11599,item,item:31404,2022-08
13595,buyer,buyer:49769,2023-02
10230,buyer,buyer:45695,2021-11
6437,item,item:5941,2022-10
8442,buyer,buyer:12309,2022-04
10754,buyer,buyer:1257,2022-02
4381,tender,tender:930,2022-04
10372,tender,tender:840,2022-03
6724,buyer,buyer:15691,2022-06
16806,tender,tender:3190,2023-05
591,tender,tender:2122,2022-11
10893,buyer,buyer:26552,2023-03
8182,buyer,buyer:23790,2022-12
2478,item,item:7841,2022-12
78,item,item:29,2022-05
13844,item,item:546,2022-07
3690,tender,tender:1058,2022-05
12142,tender,tender:1862,2022-09
8485,tender,tender:975,2022-04
18969,item,item:5806,2022-08
12570,item,item:40237,2022-11
715,buyer,buyer:1393,2022-01
14143,buyer,buyer:31402,2023-06
936,buyer,buyer:2670,2021-11
8964,buyer,buyer:13724,2023-05
12524,tender,tender:1602,2022-08
2892,item,item:9292,2021-11
8075,item,item:8379,2022-11
8557,tender,tender:3000,2023-04
17085,buyer,buyer:61166,2021-11
18274,buyer,buyer:57918,2022-08
6840,buyer,buyer:38249,2022-06
13739,buyer,buyer:66451,2023-02
909,item,item:17922,2023-05
8506,tender,tender:973,2022-04
1738,tender,tender:1836,2022-09
16290,buyer,buyer:20370,2021-12
387,tender,tender:924,2022-04
1414,item,item:65300,2022-12
1350,item,item:3559,2023-05
5596,tender,tender:2153,2022-11
10925,item,item:51783,2022-02
11976,tender,tender:409,2022-01
10835,tender,tender:1769,2022-09
9197,tender,tender:1440,2022-07
16210,item,item:4275,2022-02
6781,item,item:2150,2021-12
15493,tender,tender:3202,2023-05
15810,item,item:24359,2023-01
12539,tender,tender:611,2022-02
10868,buyer,buyer:33996,2022-04
1248,item,item:3758,2023-04
5897,tender,tender:380,2022-01
13350,tender,tender:3361,2023-06
18782,buyer,buyer:57813,2021-11
13698,tender,tender:2684,2023-02
8479,item,item:38905,2022-08
9633,item,item:9043,2023-01
12902,item,item:7881,2023-01
5492,buyer,buyer:16790,2022-07
2272,buyer,buyer:19719,2022-12
18516,tender,tender:2485,2023-01
15572,item,item:2947,2021-11
15712,item,item:65846,2022-07
5390,buyer,buyer:16910,2022-05
18084,item,item:62225,2022-11
3871,item,item:12115,2022-07
16285,item,item:45463,2023-03
9981,tender,tender:973,2022-04
4490,tender,tender:2873,2023-03
17088,buyer,buyer:30773,2022-02
2813,tender,tender:943,2022-04
412,item,item:1331,2021-11
12228,buyer,buyer:38496,2022-10
16224,tender,tender:2135,2022-11
8537,item,item:4321,2022-01
8215,buyer,buyer:34529,2021-11
876,buyer,buyer:2353,2023-06
10107,buyer,buyer:16704,2022-01
8107,buyer,buyer:65320,2022-05
4471,tender,tender:1305,2022-06
18071,tender,tender:1138,2022-05
1934,buyer,buyer:6011,2022-05
5293,tender,tender:741,2022-03
4525,buyer,buyer:14246,2021-11
7519,tender,tender:558,2022-02
1440,buyer,buyer:4511,2022-01
18610,buyer,buyer:11867,2023-02
7829,tender,tender:1253,2022-06
9947,tender,tender:2309,2022-12
16061,tender,tender:1253,2022-06
5176,buyer,buyer:5220,2021-12
571,item,item:61397,2022-04
11102,item,item:35543,2022-05
11932,item,item:38673,2022-05
2496,buyer,buyer:15833,2022-06
9802,buyer,buyer:2837,2022-11
18358,buyer,buyer:48910,2022-01
14522,tender,tender:491,2022-01
18321,buyer,buyer:14033,2023-05
8556,tender,tender:1617,2022-08
562,tender,tender:1811,2022-09
8668,buyer,buyer:27332,2022-03
745,item,item:10008,2022-07
3511,tender,tender:2639,2023-02
16392,buyer,buyer:109,2022-08
8386,item,item:20687,2023-06
15629,buyer,buyer:26008,2022-09
16700,item,item:17404,2022-09
16560,item,item:52897,2022-08
7388,buyer,buyer:23765,2022-05
12217,item,item:39070,2022-11
7870,buyer,buyer:2379,2022-12
14304,item,item:5154,2023-04
6007,item,item:6794,2022-02
5975,tender,tender:914,2022-04
4002,tender,tender:2177,2022-11
6461,item,item:59494,2022-07
11402,item,item:20621,2023-02
9932,item,item:57355,2022-10
12129,item,item:475,2023-04
4403,buyer,buyer:64614,2022-06
3618,buyer,buyer:23352,2022-12
18375,buyer,buyer:32965,2023-02
9925,buyer,buyer:30177,2021-12
11595,item,item:16209,2022-11
11744,buyer,buyer:36709,2021-11
5015,buyer,buyer:7534,2022-07
10909,tender,tender:2711,2023-02
3482,buyer,buyer:59887,2022-01
10446,tender,tender:2029,2022-10
4455,buyer,buyer:2696,2022-02
8205,tender,tender:2839,2023-03
4702,buyer,buyer:15144,2022-07
14504,item,item:5722,2022-10
5845,item,item:2935,2022-01
2943,tender,tender:225,2021-12
1555,tender,tender:1118,2022-05
5735,tender,tender:2477,2023-01
15355,buyer,buyer:2980,2022-08
17466,tender,tender:2316,2022-12
8250,item,item:26325,2021-11
9259,tender,tender:64,2021-11
16304,buyer,buyer:27350,2022-10
10137,buyer,buyer:7368,2023-04
18940,item,item:9419,2021-12
5029,tender,tender:769,2022-03
18476,item,item:35525,2023-06
7726,item,item:21069,2022-05
3249,item,item:2485,2022-07
3248,tender,tender:1438,2022-07
30,item,item:31610,2022-06
18156,item,item:57909,2023-02
8496,item,item:8438,2022-05
16073,item,item:23338,2023-06
15099,tender,tender:558,2022-02
4339,tender,tender:3304,2023-06
15646,item,item:49987,2021-11
7249,tender,tender:2827,2023-03
6251,buyer,buyer:10587,2022-08
3418,buyer,buyer:5492,2022-06
826,item,item:1775,2023-05
683,item,item:2266,2022-03
8173,tender,tender:1426,2022-07
17170,tender,tender:1437,2022-07
4977,buyer,buyer:14644,2021-12
11862,tender,tender:919,2022-04
10675,buyer,buyer:21901,2021-12
2169,item,item:7027,2023-03
4869,tender,tender:2327,2022-12
14086,item,item:2446,2022-08
2694,item,item:8684,2023-05
927,item,item:2657,2022-08
2868,item,item:9224,2021-12
17924,item,item:19501,2022-07
15757,tender,tender:3150,2023-05
4935,item,item:31113,2022-12
19321,buyer,buyer:60711,2023-03
16951,item,item:66496,2023-01
9503,buyer,buyer:21911,2021-11
968,item,item:3158,2021-11
15515,item,item:33941,2022-11
2941,buyer,buyer:37720,2022-12
4904,item,item:64379,2022-12
1070,tender,tender:408,2022-01
6542,buyer,buyer:20465,2022-03
6532,buyer,buyer:20566,2021-11
12953,buyer,buyer:19761,2023-04
19124,buyer,buyer:32544,2023-02
1685,item,item:4864,2022-05
6746,item,item:21642,2021-11
8501,item,item:225,2022-06
1191,tender,tender:55,2021-11
19820,tender,tender:913,2022-04
7701,buyer,buyer:37852,2023-04
1674,buyer,buyer:4872,2022-01
2192,tender,tender:444,2022-01
8125,item,item:25376,2022-02
7000,tender,tender:923,2022-04
10624,item,item:13860,2022-05
5943,tender,tender:3356,2023-06
19028,item,item:47881,2021-11
19399,buyer,buyer:7045,2022-08
2452,item,item:8254,2021-11
18270,tender,tender:3404,2023-06
14275,buyer,buyer:63773,2022-01
5370,tender,tender:1084,2022-05
13201,item,item:33178,2022-07
18682,item,item:59607,2022-08
9238,tender,tender:608,2022-02
14789,item,item:65726,2021-12
12411,tender,tender:2299,2022-12
5274,tender,tender:2876,2023-03
8609,tender,tender:3015,2023-04
30,tender,tender:1995,2022-10
14361,tender,tender:906,2022-04
6496,item,item:6297,2023-05
17666,tender,tender:2035,2022-10
1922,item,item:6221,2022-01
11541,tender,tender:3151,2023-05
3709,item,item:64356,2022-09
15181,buyer,buyer:21479,2021-11
1762,tender,tender:211,2021-12
18967,tender,tender:3012,2023-04
13300,item,item:42774,2023-04
4752,tender,tender:1664,2022-08
11735,tender,tender:3386,2023-06
7495,buyer,buyer:23542,2021-11
16129,buyer,buyer:55369,2022-04
2635,buyer,buyer:8238,2022-03
13822,item,item:850,2022-02
6693,buyer,buyer:20630,2022-10
17944,buyer,buyer:32266,2023-03
18085,tender,tender:1249,2022-06
11261,buyer,buyer:35555,2022-04
2506,tender,tender:202,2021-12
12760,tender,tender:1837,2022-09
4307,tender,tender:2983,2023-04
6564,item,item:720,2022-06
6257,buyer,buyer:10629,2022-07
5498,tender,tender:1816,2022-09
19899,item,item:64228,2023-06
17526,tender,tender:3040,2023-04
19499,buyer,buyer:63874,2023-06
13332,item,item:1226,2023-03
17390,tender,tender:3369,2023-06
2552,buyer,buyer:67614,2021-12
3990,buyer,buyer:7344,2023-02
7103,buyer,buyer:22511,2021-11
8428,buyer,buyer:23288,2022-07
7961,item,item:65450,2022-06
15177,tender,tender:2857,2023-03
193,tender,tender:914,2022-04
16682,buyer,buyer:67044,2022-09
19590,tender,tender:3230,2023-05
17513,buyer,buyer:31472,2023-04
4828,buyer,buyer:8399,2022-01
17701,buyer,buyer:29690,2022-06
17311,buyer,buyer:55792,2022-02
6573,buyer,buyer:20691,2021-12
5822,item,item:18126,2022-09
16339,buyer,buyer:16483,2022-10
2413,item,item:56875,2023-06
6188,buyer,buyer:19858,2022-08
13745,item,item:24633,2023-04
12182,buyer,buyer:18614,2023-05
12691,buyer,buyer:6108,2022-06
4076,item,item:10727,2022-05
870,tender,tender:1233,2022-06
18782,tender,tender:809,2022-03
8194,buyer,buyer:25824,2022-03
1174,buyer,buyer:2399,2022-03
19770,tender,tender:2328,2022-12
13070,buyer,buyer:63720,2023-03
16914,buyer,buyer:40004,2023-04
5682,buyer,buyer:17915,2022-06
17763,item,item:20133,2023-01
11264,tender,tender:1510,2022-07
18750,item,item:60034,2023-05
17363,tender,tender:2128,2022-11
15903,item,item:11827,2023-06
4699,tender,tender:1094,2022-05
7968,item,item:23390,2022-11
17360,buyer,buyer:29312,2022-11
12604,buyer,buyer:39850,2022-02
14862,item,item:47029,2023-03
12990,item,item:41602,2021-11
13080,buyer,buyer:24814,2022-10
17817,tender,tender:3059,2023-04
19543,buyer,buyer:62248,2022-04
4271,buyer,buyer:5185,2022-03
7769,item,item:68218,2022-01
2632,item,item:59333,2023-02
18429,tender,tender:2813,2023-03
7832,tender,tender:1257,2022-06
3503,item,item:233,2022-09
892,buyer,buyer:31769,2022-08
